"ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","member_casual","ride_length","day_of_week","year","month","day","time","date","hour","day_type"
"8A7A10C95ADD028C","classic_bike",2024-08-19 16:21:56.79,"2024-08-20 17:21:35.523","Cannon Dr & Fullerton Ave","13124","","","casual",70178.7330000401,"Monday","2024","08","19","16:21:56",2024-08-19,"16","Weekday"
"9A818C31E0AB102D","electric_bike",2024-08-13 13:01:20.911,"2024-08-13 20:55:10.094","Kostner Ave & Lake St","536","","","casual",8629.18300008774,"Tuesday","2024","08","13","13:01:20",2024-08-13,"13","Weekday"
"0AF130C533EC3A03","classic_bike",2024-08-07 02:13:20.296,"2024-08-08 03:13:12.137","Clark St & Leland Ave","TA1309000014","","","casual",70191.8410000801,"Wednesday","2024","08","07","02:13:20",2024-08-07,"02","Weekday"
"AF5ED47751948495","classic_bike",2024-08-07 08:38:17.673,"2024-08-08 09:38:09.335","Green St & Washington Blvd","13053","","","member",70191.6620001793,"Wednesday","2024","08","07","08:38:17",2024-08-07,"08","Weekday"
"9D11F051BCC3DB3D","classic_bike",2024-08-10 17:55:15.61,"2024-08-11 18:55:11.206","Lawndale Ave & 111th St","20203","","","casual",70195.5959999561,"Saturday","2024","08","10","17:55:15",2024-08-10,"17","Weekend"
"67B5AC4BA21D831A","classic_bike",2024-08-26 17:54:23.248,"2024-08-27 18:54:02.407","Racine Ave & 15th St","13304","","","casual",70179.1589999199,"Monday","2024","08","26","17:54:23",2024-08-26,"17","Weekday"
"56D81CD44C689A83","classic_bike",2024-08-21 22:00:05.418,"2024-08-22 22:59:57.868","Damen Ave & Pierce Ave","TA1305000041","","","casual",70192.4500000477,"Wednesday","2024","08","21","22:00:05",2024-08-21,"22","Weekday"
"B32CD40740681A45","classic_bike",2024-08-16 12:18:42.623,"2024-08-17 13:18:30.047","Austin Blvd & Madison St","16918","","","casual",70187.4239997864,"Friday","2024","08","16","12:18:42",2024-08-16,"12","Weekday"
"DC22A371E18B004D","classic_bike",2024-08-11 20:35:43.505,"2024-08-12 21:35:22.185","South Shore Dr & 71st St","KA1503000002","","","casual",70178.6799998283,"Sunday","2024","08","11","20:35:43",2024-08-11,"20","Weekend"
"653130123C97CA1B","classic_bike",2024-08-01 22:32:20.611,"2024-08-02 08:36:52.264","Kingsbury St & Kinzie St","KA1503000043","Ogden Ave & Race Ave","13194","member",16471.6529998779,"Thursday","2024","08","01","22:32:20",2024-08-01,"22","Weekday"
"EBD49FC2B25DF8C3","classic_bike",2024-07-31 15:05:28.081,"2024-08-01 12:42:30.759","Pulaski Rd & Congress Pkwy","535","Pulaski Rd & Congress Pkwy","535","casual",58022.6780002117,"Wednesday","2024","07","31","15:05:28",2024-07-31,"15","Weekday"
"DF3C3960AC0A4946","classic_bike",2024-08-08 14:31:42.201,"2024-08-09 11:23:45.779","Ridge Blvd & Howard St","514","Western Ave & Howard St","527","casual",55323.5780000687,"Thursday","2024","08","08","14:31:42",2024-08-08,"14","Weekday"
"B53C95F2F380D7BA","classic_bike",2024-08-04 01:25:45.202,"2024-08-04 12:37:19.474","Lakefront Trail & Bryn Mawr Ave","15576","Clark St & Elm St","TA1307000039","casual",20494.271999836,"Sunday","2024","08","04","01:25:45",2024-08-04,"01","Weekend"
"A92ED92744C5510F","classic_bike",2024-08-04 01:18:06.506,"2024-08-04 11:16:55.840","California Ave & Altgeld St","15646","Sheridan Rd & Loyola Ave","RP-009","casual",16129.3339998722,"Sunday","2024","08","04","01:18:06",2024-08-04,"01","Weekend"
"8EB89BCD85A7F837","classic_bike",2024-08-23 22:50:13.884,"2024-08-24 16:07:14.811","Halsted St & Fulton St","23003","Sedgwick St & North Ave","TA1307000038","casual",42420.9270002842,"Friday","2024","08","23","22:50:13",2024-08-23,"22","Weekday"
"68290BAF2F674CEC","classic_bike",2024-08-23 18:02:33.041,"2024-08-24 14:02:03.287","Paulina St & 18th St","TA1307000159","McClurg Ct & Erie St","KA1503000041","casual",52170.2460000515,"Friday","2024","08","23","18:02:33",2024-08-23,"18","Weekday"
"989EA2C2CA3B00EA","classic_bike",2024-08-24 23:27:37.93,"2024-08-25 09:22:11.109","Calumet Ave & 18th St","13102","Calumet Ave & 18th St","13102","casual",15873.1790001392,"Saturday","2024","08","24","23:27:37",2024-08-24,"23","Weekend"
"9624FB9989E4F52C","classic_bike",2024-08-27 16:55:10.85,"2024-08-28 11:29:07.149","Chicago Ave & Sheridan Rd","E008","Chicago Ave & Sheridan Rd","E008","casual",47036.2990000248,"Tuesday","2024","08","27","16:55:10",2024-08-27,"16","Weekday"
"33E239671B3E2DEB","classic_bike",2024-08-29 09:20:38.196,"2024-08-29 23:24:34.681","New St & Illinois St","TA1306000013","Daley Center Plaza","TA1306000010","member",30836.4849998951,"Thursday","2024","08","29","09:20:38",2024-08-29,"09","Weekday"
"B2DEEE95BACFB607","classic_bike",2024-08-02 10:55:59.192,"2024-08-02 17:26:23.014","Burnham Harbor","15545","Burnham Harbor","15545","member",3623.8220000267,"Friday","2024","08","02","10:55:59",2024-08-02,"10","Weekday"
"21877DE8E855EE87","classic_bike",2024-08-12 19:18:35.351,"2024-08-13 12:20:08.619","Spaulding Ave & Division St","15654","Spaulding Ave & Division St","15654","casual",41493.2680001259,"Monday","2024","08","12","19:18:35",2024-08-12,"19","Weekday"
"CEB3887DE13721A1","classic_bike",2024-08-03 17:43:30.292,"2024-08-03 23:16:28.901","Sheridan Rd & Lawrence Ave","TA1309000041","Sheridan Rd & Argyle St","13059","casual",178.608999967575,"Saturday","2024","08","03","17:43:30",2024-08-03,"17","Weekend"
"A134DEDEE659A38C","classic_bike",2024-08-12 19:09:51.099,"2024-08-13 16:26:32.531","Milwaukee Ave & Wabansia Ave","13243","California Ave & Altgeld St","15646","casual",56801.4319999218,"Monday","2024","08","12","19:09:51",2024-08-12,"19","Weekday"
"06B671CBB84B2D18","classic_bike",2024-08-07 01:29:40.74,"2024-08-07 09:17:37.833","Sheffield Ave & Willow St","TA1306000032","Southport Ave & Wrightwood Ave","TA1307000113","casual",8277.09299993515,"Wednesday","2024","08","07","01:29:40",2024-08-07,"01","Weekday"
"0648EB83A8367DC8","classic_bike",2024-07-31 20:37:35.792,"2024-08-01 13:32:23.177","Theater on the Lake","TA1308000001","Lakefront Trail & Bryn Mawr Ave","15576","casual",41087.3849999905,"Wednesday","2024","07","31","20:37:35",2024-07-31,"20","Weekday"
"00BA90ABAAF615C6","classic_bike",2024-08-26 23:37:39.372,"2024-08-27 18:13:37.549","Wells St & Hubbard St","TA1307000151","Broadway & Sheridan Rd","13323","casual",47158.1770000458,"Monday","2024","08","26","23:37:39",2024-08-26,"23","Weekday"
"D89E92987A141AD9","classic_bike",2024-08-23 19:12:11.933,"2024-08-24 20:12:06.608","Prairie Ave & Garfield Blvd","TA1307000160","","","casual",70194.6749999523,"Friday","2024","08","23","19:12:11",2024-08-23,"19","Weekday"
"93099C749C40D4F9","classic_bike",2024-08-22 20:19:06.816,"2024-08-23 21:19:00.382","Wentworth Ave & 24th St","TA1308000026","","","casual",70193.5659999847,"Thursday","2024","08","22","20:19:06",2024-08-22,"20","Weekday"
"07CC87452EB162C4","classic_bike",2024-08-12 22:47:43.001,"2024-08-13 23:47:37.624","Buckingham Fountain","15541.1.1","","","casual",70194.623000145,"Monday","2024","08","12","22:47:43",2024-08-12,"22","Weekday"
"65EC637F976F5FC5","classic_bike",2024-08-11 18:09:14.34,"2024-08-12 19:09:00.067","Wabash Ave & Grand Ave","TA1307000117","","","member",70185.7269997597,"Sunday","2024","08","11","18:09:14",2024-08-11,"18","Weekend"
"99E959FA04501CED","classic_bike",2024-08-04 15:13:31.441,"2024-08-05 16:13:11.915","Desplaines St & Randolph St","15535","","","casual",70180.4739999771,"Sunday","2024","08","04","15:13:31",2024-08-04,"15","Weekend"
"D3DEF3858B1CBDAA","classic_bike",2024-08-18 13:32:58.154,"2024-08-19 14:32:37.862","Dearborn St & Adams St","TA1305000005","","","casual",70179.7079999447,"Sunday","2024","08","18","13:32:58",2024-08-18,"13","Weekend"
"AF005DA3F4288D2A","classic_bike",2024-08-17 10:39:57.888,"2024-08-18 11:39:52.767","Dearborn St & Adams St","TA1305000005","","","casual",70194.8789999485,"Saturday","2024","08","17","10:39:57",2024-08-17,"10","Weekend"
"C25F35E3C3A89048","classic_bike",2024-08-01 22:55:41.471,"2024-08-02 23:55:34.682","Broadway & Cornelia Ave","13278","","","casual",70193.2109999657,"Thursday","2024","08","01","22:55:41",2024-08-01,"22","Weekday"
"AC4FF794125DFF23","classic_bike",2024-07-31 19:47:38.549,"2024-08-01 20:47:32.507","Wabash Ave & Wacker Pl","TA1307000131","","","casual",70193.9579999447,"Wednesday","2024","07","31","19:47:38",2024-07-31,"19","Weekday"
"32F660FACFCE0B2F","classic_bike",2024-07-31 19:12:48.418,"2024-08-01 20:12:39.203","Michigan Ave & Lake St","TA1305000011","","","casual",70190.7850000858,"Wednesday","2024","07","31","19:12:48",2024-07-31,"19","Weekday"
"8E7AC32F3ACAB715","classic_bike",2024-07-31 19:47:34.667,"2024-08-01 20:47:29.406","Wabash Ave & Wacker Pl","TA1307000131","","","casual",70194.7389998436,"Wednesday","2024","07","31","19:47:34",2024-07-31,"19","Weekday"
"7C3028DF966A494C","classic_bike",2024-08-01 19:57:10.151,"2024-08-02 20:56:52.507","Elizabeth St & Fulton St","13197","","","casual",70182.3559999466,"Thursday","2024","08","01","19:57:10",2024-08-01,"19","Weekday"
"C6458E40F8F01CD0","classic_bike",2024-08-12 04:24:46.767,"2024-08-13 05:24:26.828","Broadway & Cornelia Ave","13278","","","casual",70180.0610001087,"Monday","2024","08","12","04:24:46",2024-08-12,"04","Weekday"
"A8561BB034981DD0","electric_bike",2024-08-04 16:55:36.844,"2024-08-05 00:32:17.522","Wabash Ave & Wacker Pl","TA1307000131","","","member",7600.67800021172,"Sunday","2024","08","04","16:55:36",2024-08-04,"16","Weekend"
"A485136C5B8BFD3B","classic_bike",2024-08-09 07:46:59.192,"2024-08-10 08:46:38.317","Wabash Ave & Wacker Pl","TA1307000131","","","casual",70179.125,"Friday","2024","08","09","07:46:59",2024-08-09,"07","Weekday"
"47ED2775E5601E4D","classic_bike",2024-08-12 19:21:26.188,"2024-08-13 20:21:04.652","Wabash Ave & Wacker Pl","TA1307000131","","","casual",70178.4639999866,"Monday","2024","08","12","19:21:26",2024-08-12,"19","Weekday"
"3325015614342D91","classic_bike",2024-08-13 19:23:25.154,"2024-08-14 20:23:19.771","Michigan Ave & Lake St","TA1305000011","","","casual",70194.6169998646,"Tuesday","2024","08","13","19:23:25",2024-08-13,"19","Weekday"
"B8BE74738CC26923","classic_bike",2024-08-18 20:43:02.93,"2024-08-19 21:42:58.371","Michigan Ave & Lake St","TA1305000011","","","casual",70195.4410002232,"Sunday","2024","08","18","20:43:02",2024-08-18,"20","Weekend"
"E3468A43A247B8F8","classic_bike",2024-08-12 23:19:38.412,"2024-08-14 00:19:17.833","Wabash Ave & Wacker Pl","TA1307000131","","","casual",70179.4210000038,"Monday","2024","08","12","23:19:38",2024-08-12,"23","Weekday"
"4FDB175877CD20F7","classic_bike",2024-08-05 13:35:56.505,"2024-08-06 14:35:47.172","Central Park Ave & North Ave","15652","","","casual",70190.6669998169,"Monday","2024","08","05","13:35:56",2024-08-05,"13","Weekday"
"6F764B4EF143E23B","classic_bike",2024-08-22 17:17:30.527,"2024-08-23 18:17:21.624","Elizabeth St & Fulton St","13197","","","casual",70191.0970001221,"Thursday","2024","08","22","17:17:30",2024-08-22,"17","Weekday"
"3D07905F3196AA03","classic_bike",2024-08-01 01:04:32.303,"2024-08-02 02:04:24.889","Michigan Ave & Lake St","TA1305000011","","","casual",70192.5859999657,"Thursday","2024","08","01","01:04:32",2024-08-01,"01","Weekday"
"B35D46A44E6C9222","classic_bike",2024-08-04 09:27:15.016,"2024-08-05 10:27:10.718","Broadway & Cornelia Ave","13278","","","casual",70195.7019999027,"Sunday","2024","08","04","09:27:15",2024-08-04,"09","Weekend"
"E03CE707799DC414","classic_bike",2024-08-21 19:02:05.223,"2024-08-22 20:01:59.390","Daley Center Plaza","TA1306000010","","","member",70194.1670000553,"Wednesday","2024","08","21","19:02:05",2024-08-21,"19","Weekday"
"2FF9796D7E2DD059","classic_bike",2024-08-08 12:44:19.428,"2024-08-09 13:44:14.178","New St & Illinois St","TA1306000013","","","casual",70194.75,"Thursday","2024","08","08","12:44:19",2024-08-08,"12","Weekday"
"9160082368CEEA9A","classic_bike",2024-08-25 01:51:34.426,"2024-08-26 02:51:23.509","Desplaines St & Randolph St","15535","","","casual",70189.0829999447,"Sunday","2024","08","25","01:51:34",2024-08-25,"01","Weekend"
"5CB7F5A875BA2E60","classic_bike",2024-08-10 17:33:23.917,"2024-08-11 18:33:04.650","State St & 19th St","SL-013","","","casual",70180.7330000401,"Saturday","2024","08","10","17:33:23",2024-08-10,"17","Weekend"
"C7726C323165C83C","classic_bike",2024-08-12 11:53:40.264,"2024-08-13 12:53:35.089","Wells St & Huron St","TA1306000012","","","member",70194.8250000477,"Monday","2024","08","12","11:53:40",2024-08-12,"11","Weekday"
"80B8EF1F80738156","classic_bike",2024-08-03 18:11:55.595,"2024-08-04 19:11:35.445","Wells St & Huron St","TA1306000012","","","casual",70179.8499999046,"Saturday","2024","08","03","18:11:55",2024-08-03,"18","Weekend"
"62B2D7B57F6D395A","classic_bike",2024-08-05 12:03:57.189,"2024-08-06 13:03:52.374","DuSable Lake Shore Dr & Wellington Ave","TA1307000041","","","member",70195.1849999428,"Monday","2024","08","05","12:03:57",2024-08-05,"12","Weekday"
"A542E346E1814283","classic_bike",2024-08-13 21:06:58.591,"2024-08-14 22:06:51.480","Wells St & Huron St","TA1306000012","","","casual",70192.888999939,"Tuesday","2024","08","13","21:06:58",2024-08-13,"21","Weekday"
"F891DF7A1E92D613","classic_bike",2024-08-03 01:04:19.519,"2024-08-04 02:04:15.418","Wells St & Evergreen Ave","TA1308000049","","","casual",70195.8989999294,"Saturday","2024","08","03","01:04:19",2024-08-03,"01","Weekend"
"D9B9BD9A7CBFAA45","classic_bike",2024-08-17 20:46:07.449,"2024-08-18 21:45:51.115","New St & Illinois St","TA1306000013","","","member",70183.6660001278,"Saturday","2024","08","17","20:46:07",2024-08-17,"20","Weekend"
"B1678E6B4051E92A","classic_bike",2024-08-03 01:04:37.711,"2024-08-04 02:04:33.205","Wells St & Evergreen Ave","TA1308000049","","","casual",70195.493999958,"Saturday","2024","08","03","01:04:37",2024-08-03,"01","Weekend"
"C5EAB82ED75410FA","classic_bike",2024-08-06 21:56:16.12,"2024-08-07 22:56:08.342","Lincoln Ave & Melrose St","TA1309000042","","","casual",70192.2220001221,"Tuesday","2024","08","06","21:56:16",2024-08-06,"21","Weekday"
"4714850E6E1501E9","classic_bike",2024-08-17 11:24:58.094,"2024-08-18 12:24:51.336","New St & Illinois St","TA1306000013","","","casual",70193.242000103,"Saturday","2024","08","17","11:24:58",2024-08-17,"11","Weekend"
"F0614928A531C077","classic_bike",2024-08-03 02:09:07.326,"2024-08-04 03:09:01.847","Halsted St & Dickens Ave","13192","","","casual",70194.5209999084,"Saturday","2024","08","03","02:09:07",2024-08-03,"02","Weekend"
"4F8F30D0D250859D","classic_bike",2024-08-12 09:40:06.668,"2024-08-13 10:39:47.237","DuSable Lake Shore Dr & Wellington Ave","TA1307000041","","","member",70180.5690000057,"Monday","2024","08","12","09:40:06",2024-08-12,"09","Weekday"
"5108E7ED0BEFDA1A","electric_bike",2024-08-30 07:55:25.112,"2024-08-30 15:53:46.666","Cornell Ave & Hyde Park Blvd","KA1503000007","","","member",8901.55399990082,"Friday","2024","08","30","07:55:25",2024-08-30,"07","Weekday"
"BB8114FF82601A70","classic_bike",2024-08-12 00:17:08.409,"2024-08-13 01:17:01.923","Throop St & Taylor St","13139","","","casual",70193.5140001774,"Monday","2024","08","12","00:17:08",2024-08-12,"00","Weekday"
"1C7CC8B76042CAB8","classic_bike",2024-07-31 19:16:12.654,"2024-08-01 20:16:08.540","Leavitt St & Armitage Ave","TA1309000029","","","casual",70195.885999918,"Wednesday","2024","07","31","19:16:12",2024-07-31,"19","Weekday"
"19FEB1116BEC9D8E","classic_bike",2024-08-06 17:04:29.002,"2024-08-07 18:04:23.291","Lawler Ave & North Ave","24198","","","member",70194.2890000343,"Tuesday","2024","08","06","17:04:29",2024-08-06,"17","Weekday"
"0DEF55BBB1CBC10F","classic_bike",2024-08-28 21:07:49.434,"2024-08-29 22:07:43.258","Larrabee St & Armitage Ave","TA1309000006","","","casual",70193.8239998817,"Wednesday","2024","08","28","21:07:49",2024-08-28,"21","Weekday"
"6A7E11335E770EAE","classic_bike",2024-08-10 03:37:14.978,"2024-08-10 10:50:53.396","Wabash Ave & Grand Ave","TA1307000117","Clybourn Ave & Division St","TA1307000115","casual",6218.41799974442,"Saturday","2024","08","10","03:37:14",2024-08-10,"03","Weekend"
"0B594FC98730E29E","electric_bike",2024-08-04 12:24:24.138,"2024-08-04 19:31:45.651","Stetson Ave & South Water St","TA1308000029","Monticello Ave & Irving Park Rd","KA1504000139","member",5841.51300001144,"Sunday","2024","08","04","12:24:24",2024-08-04,"12","Weekend"
"19A950720D579788","classic_bike",2024-08-21 12:51:47.68,"2024-08-22 10:20:59.357","Carpenter St & Huron St","13196","Carpenter St & Huron St","13196","casual",57551.6770002842,"Wednesday","2024","08","21","12:51:47",2024-08-21,"12","Weekday"
"6CE8560C0E1A175E","classic_bike",2024-07-31 22:20:27.454,"2024-08-01 06:03:10.122","Daley Center Plaza","TA1306000010","Indiana Ave & Roosevelt Rd","SL-005","casual",7962.66799998283,"Wednesday","2024","07","31","22:20:27",2024-07-31,"22","Weekday"
"04F9FFC10D067CF4","classic_bike",2024-08-03 20:22:14.352,"2024-08-04 08:11:17.831","Broadway & Cornelia Ave","13278","Racine Ave & Belmont Ave","TA1308000019","casual",22743.4790000916,"Saturday","2024","08","03","20:22:14",2024-08-03,"20","Weekend"
"1E2817BFDF91227F","classic_bike",2024-08-17 12:25:58.367,"2024-08-18 09:22:33.533","Lincoln Ave & Belle Plaine Ave","TA1309000026","Clark St & Newport St","632","member",55595.1659998894,"Saturday","2024","08","17","12:25:58",2024-08-17,"12","Weekend"
"F01AB3F9F51681BC","classic_bike",2024-08-04 13:38:38.014,"2024-08-04 19:54:39.451","Marine Dr & Ainslie St","KA1504000171","Marine Dr & Ainslie St","KA1504000171","casual",2761.43700003624,"Sunday","2024","08","04","13:38:38",2024-08-04,"13","Weekend"
"A5B309AEEE2CF3B5","classic_bike",2024-08-24 15:04:04.487,"2024-08-25 10:32:38.005","Sheffield Ave & Waveland Ave","TA1307000126","Clark St & Drummond Pl","TA1307000142","casual",50313.5180001259,"Saturday","2024","08","24","15:04:04",2024-08-24,"15","Weekend"
"2A40F400B69E330B","classic_bike",2024-08-25 11:08:09.523,"2024-08-25 21:16:01.922","Paulina St & Howard St","515","Western Ave & Howard St","527","casual",16672.3989999294,"Sunday","2024","08","25","11:08:09",2024-08-25,"11","Weekend"
"5AAA58D4AAE8A767","classic_bike",2024-08-08 22:51:21.544,"2024-08-09 12:56:25.132","Michigan Ave & Madison St","13036","Michigan Ave & Madison St","13036","casual",30903.5879998207,"Thursday","2024","08","08","22:51:21",2024-08-08,"22","Weekday"
"34109D752879161F","classic_bike",2024-08-24 03:08:55.521,"2024-08-24 12:15:17.601","Sheffield Ave & Fullerton Ave","TA1306000016","Racine Ave & Wrightwood Ave","TA1309000059","casual",12982.0800001621,"Saturday","2024","08","24","03:08:55",2024-08-24,"03","Weekend"
"EEBD19009DD6F3C2","classic_bike",2024-08-09 23:27:50.587,"2024-08-10 11:51:38.808","Indiana Ave & Roosevelt Rd","SL-005","Peoria St & Jackson Blvd","13158","casual",24828.2210001945,"Friday","2024","08","09","23:27:50",2024-08-09,"23","Weekday"
"F86D0F5E04C8FB17","classic_bike",2024-08-04 22:38:32.226,"2024-08-05 06:21:25.183","New St & Illinois St","TA1306000013","Michigan Ave & Oak St","13042","casual",7972.95700025558,"Sunday","2024","08","04","22:38:32",2024-08-04,"22","Weekend"
"D0A1CD79C0000190","classic_bike",2024-08-23 20:12:41.345,"2024-08-24 12:29:54.564","Michigan Ave & Oak St","13042","Michigan Ave & Oak St","13042","casual",38833.2189998627,"Friday","2024","08","23","20:12:41",2024-08-23,"20","Weekday"
"8E5AFA71959EFB8B","classic_bike",2024-08-25 01:44:15.169,"2024-08-25 08:20:40.351","Sheridan Rd & Irving Park Rd","13063","Winthrop Ave & Lawrence Ave","TA1308000021","casual",3985.1819999218,"Sunday","2024","08","25","01:44:15",2024-08-25,"01","Weekend"
"30BCB6AB53299C86","classic_bike",2024-08-27 07:50:10.041,"2024-08-27 20:00:52.565","Lincoln Ave & Addison St","TA1309000050","Lincoln Ave & Addison St","TA1309000050","casual",24042.5240001678,"Tuesday","2024","08","27","07:50:10",2024-08-27,"07","Weekday"
"103B21EE9FB8091F","classic_bike",2024-08-31 07:40:48.597,"2024-08-31 15:13:49.547","Rush St & Hubbard St","KA1503000044","Rush St & Hubbard St","KA1503000044","casual",7380.94999980927,"Saturday","2024","08","31","07:40:48",2024-08-31,"07","Weekend"
"DBBD45D630B1EC9E","classic_bike",2024-08-05 21:17:06.3,"2024-08-06 07:14:10.923","Broadway & Cornelia Ave","13278","Halsted St & Roscoe St","TA1309000025","member",16024.623000145,"Monday","2024","08","05","21:17:06",2024-08-05,"21","Weekday"
"FACA6668BC5AE158","classic_bike",2024-08-11 12:28:22.05,"2024-08-12 00:21:47.020","Michigan Ave & Jackson Blvd","TA1309000002","St. Clair St & Erie St","13016","casual",23004.9700000286,"Sunday","2024","08","11","12:28:22",2024-08-11,"12","Weekend"
"78C3A65D3AC4DA1C","classic_bike",2024-08-07 11:38:19.654,"2024-08-08 12:38:15.554","Woodlawn Ave & Lake Park Ave","KA1503000065","","","casual",70195.8999998569,"Wednesday","2024","08","07","11:38:19",2024-08-07,"11","Weekday"
"2173382CB398C8D1","classic_bike",2024-08-04 08:41:16.239,"2024-08-05 09:40:57.144","Broadway & Wilson Ave","13074","","","casual",70180.9050002098,"Sunday","2024","08","04","08:41:16",2024-08-04,"08","Weekend"
"119A56625818CBEA","classic_bike",2024-08-26 10:16:17.725,"2024-08-27 11:15:58.425","Wabash Ave & Adams St","KA1503000015","","","casual",70180.7000000477,"Monday","2024","08","26","10:16:17",2024-08-26,"10","Weekday"
"86ABA8C6E13151E8","classic_bike",2024-08-13 15:28:04.398,"2024-08-14 16:27:58.751","Broadway & Wilson Ave","13074","","","casual",70194.3529999256,"Tuesday","2024","08","13","15:28:04",2024-08-13,"15","Weekday"
"A981830B4454FE59","classic_bike",2024-08-13 15:28:17.97,"2024-08-14 16:28:11.629","Broadway & Wilson Ave","13074","","","casual",70193.6589999199,"Tuesday","2024","08","13","15:28:17",2024-08-13,"15","Weekday"
"5E36B0E685D40143","classic_bike",2024-08-02 17:26:29.453,"2024-08-03 18:26:09.537","DuSable Lake Shore Dr & Diversey Pkwy","TA1309000039","","","casual",70180.0839998722,"Friday","2024","08","02","17:26:29",2024-08-02,"17","Weekday"
"D7B0B465114F63EA","electric_bike",2024-08-14 14:25:51.791,"2024-08-14 22:25:45.561","Michigan Ave & Washington St","13001","","","member",8993.77000021935,"Wednesday","2024","08","14","14:25:51",2024-08-14,"14","Weekday"
"FB965A9CF1F82F00","classic_bike",2024-08-26 19:29:27.56,"2024-08-27 20:29:08.496","Larrabee St & Armitage Ave","TA1309000006","","","casual",70180.9360001087,"Monday","2024","08","26","19:29:27",2024-08-26,"19","Weekday"
"7E9667ECB43AE163","classic_bike",2024-08-08 18:50:14.1,"2024-08-09 19:50:08.946","Keystone Ave & Fullerton Ave","16010","","","casual",70194.8460001945,"Thursday","2024","08","08","18:50:14",2024-08-08,"18","Weekday"
"996CA1ABB0AD8F5A","classic_bike",2024-08-08 19:47:05.939,"2024-08-09 20:46:54.288","DuSable Lake Shore Dr & Wellington Ave","TA1307000041","","","member",70188.3489999771,"Thursday","2024","08","08","19:47:05",2024-08-08,"19","Weekday"
"716592B1BDDF5387","classic_bike",2024-08-28 12:43:16.346,"2024-08-28 19:33:26.484","Wells St & Huron St","TA1306000012","","","casual",4810.13800001144,"Wednesday","2024","08","28","12:43:16",2024-08-28,"12","Weekday"
"A0E8C3E573A978B9","classic_bike",2024-08-09 14:41:46.195,"2024-08-10 15:41:26.423","New St & Illinois St","TA1306000013","","","casual",70180.2279999256,"Friday","2024","08","09","14:41:46",2024-08-09,"14","Weekday"
"B918918FDE85282B","classic_bike",2024-08-17 11:23:32.755,"2024-08-18 12:23:27.543","New St & Illinois St","TA1306000013","","","casual",70194.7879998684,"Saturday","2024","08","17","11:23:32",2024-08-17,"11","Weekend"
"06B5909ABE411100","classic_bike",2024-08-10 10:34:16.463,"2024-08-11 11:34:07.065","Wentworth Ave & 33rd St","15445","","","casual",70190.6019999981,"Saturday","2024","08","10","10:34:16",2024-08-10,"10","Weekend"
"1B2A2502F9E88C3B","classic_bike",2024-08-20 15:03:51.956,"2024-08-21 16:03:47.005","Southport Ave & Clark St","TA1308000047","","","casual",70195.0490002632,"Tuesday","2024","08","20","15:03:51",2024-08-20,"15","Weekday"
"68220170E72C71F3","classic_bike",2024-08-14 10:50:33.999,"2024-08-15 11:50:14.825","Clinton St & Madison St","TA1305000032","","","casual",70180.8259999752,"Wednesday","2024","08","14","10:50:33",2024-08-14,"10","Weekday"
"9C95E23A0E6D51B6","classic_bike",2024-08-03 11:13:36.538,"2024-08-04 12:13:30.386","DuSable Lake Shore Dr & Monroe St","13300","","","casual",70193.8479998112,"Saturday","2024","08","03","11:13:36",2024-08-03,"11","Weekend"
"1CB654A2F2A8E854","classic_bike",2024-08-05 19:41:15.098,"2024-08-06 20:41:06.449","Shore Dr & 55th St","TA1308000009","","","member",70191.3509998322,"Monday","2024","08","05","19:41:15",2024-08-05,"19","Weekday"
"BF3C5CA3D8C7D25D","classic_bike",2024-07-31 19:46:29.554,"2024-08-01 20:46:26.214","DuSable Lake Shore Dr & Monroe St","13300","","","casual",70196.6600000858,"Wednesday","2024","07","31","19:46:29",2024-07-31,"19","Weekday"
"3E9BB67D812B8F5F","classic_bike",2024-08-04 12:52:58.608,"2024-08-05 13:52:38.315","Winthrop Ave & Lawrence Ave","TA1308000021","","","casual",70179.7070000172,"Sunday","2024","08","04","12:52:58",2024-08-04,"12","Weekend"
"ED00BFFE2E1D21E3","classic_bike",2024-08-23 18:34:23.658,"2024-08-24 19:34:17.898","DuSable Lake Shore Dr & Monroe St","13300","","","casual",70194.2400000095,"Friday","2024","08","23","18:34:23",2024-08-23,"18","Weekday"
"B0CC5D077EA06B50","classic_bike",2024-08-03 14:38:35.557,"2024-08-04 15:38:23.998","DuSable Lake Shore Dr & Monroe St","13300","","","member",70188.4409997463,"Saturday","2024","08","03","14:38:35",2024-08-03,"14","Weekend"
"F016D66DE2888E37","classic_bike",2024-07-30 23:06:26.893,"2024-08-01 00:06:19.841","DuSable Lake Shore Dr & Monroe St","13300","","","casual",70192.9479999542,"Tuesday","2024","07","30","23:06:26",2024-07-30,"23","Weekday"
"1B28162EA823D08C","classic_bike",2024-08-24 16:07:52.042,"2024-08-25 17:07:47.328","Exchange Ave & 79th St","580","","","casual",70195.2860000134,"Saturday","2024","08","24","16:07:52",2024-08-24,"16","Weekend"
"CA814A6C319A988E","classic_bike",2024-08-01 22:30:13.39,"2024-08-02 23:30:07.864","Federal St & Polk St","SL-008","","","casual",70194.4740002155,"Thursday","2024","08","01","22:30:13",2024-08-01,"22","Weekday"
